LOGIN,PERSON_BUSINESS_TITLE,PERSON_BUSINESS_TITLE_DETAIL,PERSON_COMPANY,PERSON_DEPTNAME,PERSON_JOB_CODE,PERSON_JOB_FAMILY,PERSON_LOCATION,PERSON_MGR_ID,PERSON_ROLLUP_1,PERSON_ROLLUP_2,PERSON_ROLLUP_3
41273,7,8,33313,35285,9,11,6,35284,2,3,4
41268,33518,8,33290,34280,9,33430,6,34495,33416,34279,33418
41245,34557,8,33290,39452,9,33430,6,41246,33283,33447,33285
41242,41244,8,33976,34491,33345,34242,6,41243,33283,33975,33285
41195,34178,8,33320,35768,33431,33863,6,36893,33316,33385,33317
41144,41145,8,34210,34208,33289,33657,6,36541,33416,34207,33418
41125,41127,8,33313,38594,33326,33423,6,41126,2,3,4
41102,33677,8,33290,34041,33289,33678,6,33786,33426,33675,33428
41097,41098,8,33388,35625,33431,33430,6,38143,33316,34256,33317
41078,33336,8,33455,33307,33275,11,6,33892,2,3,4
41076,35162,8,33408,33966,33289,33370,6,41077,2,33365,4
41072,41073,33777,33290,33324,9,33291,6,40307,33283,33323,33285
41064,41027,34005,33290,40011,33431,33291,6,41065,33283,33323,33285
41061,34568,8,33290,35454,9,34569,6,41062,33426,35335,33428
41025,41027,33777,33290,33775,33431,33291,6,41026,33283,33323,33285
41001,33308,8,33296,33307,33309,11,6,34009,2,3,4
40996,40997,8,33290,35768,33345,33863,6,36238,33316,33385,33317
40976,36929,8,33290,40184,33431,33526,6,40977,33521,33625,33523
40972,33336,8,33313,33279,33275,11,6,34104,2,3,4
40962,40963,8,33290,35796,33431,33291,6,35794,33283,35795,33285
40925,40927,8,33290,34862,9,33526,6,40926,33521,34861,33523
40904,34936,8,33290,33524,33289,33712,6,33520,33521,33522,33523
40899,40902,8,33290,40901,33431,33423,6,40900,33283,33447,33285
40890,33622,8,33290,39171,9,33930,6,40891,33426,33927,33428
40875,40877,34383,33290,37961,33326,33291,6,40876,33283,33885,33285
40874,33862,8,33290,39584,9,33863,6,39957,33316,33385,33317
40871,35165,8,33290,36730,33431,33526,6,40872,33521,38331,33523
40831,33691,8,33290,37709,9,33430,6,40832,33283,33447,33285
40756,34918,8,33296,33294,33431,11,6,37320,2,3,4
40727,34936,8,33290,34491,33289,33712,6,40728,33283,33358,33285
40707,40709,8,33290,36928,33326,33526,6,40708,33521,36927,33523
40685,40687,8,33313,38594,33326,11,6,40686,2,3,4
40658,40660,8,33290,34597,33289,33347,6,40659,33347,34597,33502
40656,36632,8,33290,34025,33326,33430,6,37334,33316,34024,33317
40651,40653,8,33290,40652,33345,33604,6,36460,33283,33584,33285
40614,39726,8,33388,35491,33431,38612,6,38610,33316,34256,33317
40607,33518,8,33290,36641,9,33430,6,40608,33283,34432,33285
40604,34557,8,33290,37863,33431,33430,6,40605,33316,34024,33317
40594,36016,8,33290,40460,33431,37073,6,40595,33299,36226,33301
40532,34936,8,33290,40535,33431,33712,6,40533,33426,40534,33428
40475,37249,8,34210,33366,33309,33370,6,37248,33416,34207,33418
40454,34557,8,33388,34353,33431,33430,6,36248,33316,34024,33317
40440,33518,8,33290,33517,33289,33430,6,34058,33357,33458,33359
40429,40430,8,33290,35159,33431,33526,6,38495,33521,35659,33523
40401,37804,8,33313,33279,33309,11,6,36335,2,3,4
40361,40363,8,33422,33828,9,33430,6,40362,33416,33689,33418
40345,40347,8,33290,36964,33431,33291,6,40346,33283,36963,33285
40326,40328,8,33290,34047,33326,34046,6,40327,34046,34047,34048
40318,33336,8,33313,33438,33275,11,6,33899,2,3,4
40312,33691,8,33290,34134,33289,33430,6,40313,33416,33476,33418
40304,33947,8,33290,35920,9,33430,6,35919,2,33365,4
40234,40236,40237,33290,34131,33431,33291,6,40235,33283,40171,33285
40232,40233,8,35275,35885,33431,33968,6,37294,33339,35884,33341
40162,33518,40163,33290,33731,9,33430,6,1824,2,33730,4
40143,40144,8,33313,35285,33326,11,6,33995,2,3,4
40128,40129,8,33290,33549,9,33526,6,34786,33521,34787,33523
40118,34918,8,33313,33467,33431,11,6,40119,2,3,4
40104,33947,8,33290,36667,9,33430,6,39212,33339,34566,33341
40094,33616,34912,33290,34910,9,33461,6,40095,33283,33284,33285
40047,40049,8,33904,40048,33326,11,6,34609,2,34610,4
40033,40035,8,33290,33302,33289,34851,6,40034,33299,33300,33301
40026,40027,8,33290,39855,33431,34435,6,39854,33283,34432,33285
39985,35060,8,33276,33273,33275,11,6,34148,2,3,4
39950,39952,8,33290,33545,33268,33270,6,39951,33521,33544,33523
39929,33336,8,33296,35497,33275,11,6,34038,33426,35335,33428
39904,33518,8,33290,33517,9,33430,6,39905,33357,33458,33359
39869,33336,8,33313,33279,33275,11,6,34763,2,3,4
39849,39850,33344,33346,38650,33326,33430,6,38649,33339,33895,33341
39807,33862,8,33290,33861,9,33863,6,39808,33299,33395,33301
39800,33270,8,33290,33549,33268,33270,6,39801,33521,33265,33523
39777,33442,8,10,33438,33309,11,6,39778,2,3,4
39716,33442,8,33313,33438,33309,11,6,39717,2,3,4
39714,34067,8,10,33279,33275,11,6,36154,2,3,4
39686,39688,8,33904,36213,33431,33291,6,39687,2,34181,4
39681,39682,8,33296,33769,33431,33347,6,39030,2,33768,4
39671,39673,8,33290,33517,33431,33430,6,39672,33357,33458,33359
39620,33336,8,33313,33273,33275,11,6,33380,2,3,4
39613,33518,8,33388,34480,9,33430,6,39614,33316,34024,33317
39599,33518,8,33290,33731,33431,33430,6,39600,2,33730,4
39581,33947,8,33290,34251,9,33430,6,39582,2,33730,4
39576,39577,8,33296,33568,33309,11,6,37943,2,3,4
39515,39516,8,33290,34956,33431,33604,6,36914,33416,33476,33418
39476,35364,8,33313,33279,33309,11,6,34030,2,3,4
39418,36214,8,33290,33396,9,33423,6,38272,33299,33395,33301
39405,33933,8,33369,33366,33309,33370,6,33932,2,33365,4
39380,33489,8,33313,33307,33275,11,6,33575,2,3,4
39373,34496,8,33290,34280,33431,33430,6,34495,33416,34279,33418
39355,35975,8,10,33307,33309,11,6,35352,2,3,4
39351,39352,8,33290,35159,33431,33526,6,35158,33521,35659,33523
39317,33489,8,10,33438,33275,11,6,33876,2,3,4
39307,33622,8,33290,39309,33431,33604,6,39308,33416,33529,33418
39299,39301,8,33290,34465,9,34435,6,39300,33283,34432,33285
39286,34496,8,33290,35916,33431,33430,6,35915,33316,33385,33317
39259,39261,8,33290,34597,33431,33347,6,39260,33347,34597,33502
39188,36827,8,33269,33266,33289,11,6,39189,2,3,4
39184,33478,8,33290,33621,33431,33430,6,39185,33426,33621,33428
39174,39176,8,33290,36730,33345,33526,6,39175,33521,38331,33523
39157,35162,8,33408,33366,9,33370,6,36794,2,33365,4
39148,36929,8,33290,36730,33431,33526,6,39149,33521,38331,33523
39129,39131,8,33290,34862,9,33526,6,39130,33521,34861,33523
39094,39096,8,33290,33667,33431,33291,6,39095,33283,33666,33285
39070,33691,8,33290,33517,33431,33430,6,39071,33357,33458,33359
39063,33518,8,33290,39065,9,33430,6,39064,33316,34024,33317
39032,33518,8,33290,33731,9,33430,6,33729,2,33730,4
39014,39015,8,33290,36369,9,33930,6,36368,33426,33427,33428
39010,33336,8,33455,33279,33275,11,6,33705,2,3,4
38989,38991,8,33290,33667,33345,34577,6,38990,33283,33666,33285
38969,38972,8,33752,38971,33289,33347,6,38970,33416,33748,33418
38964,38966,8,33904,34935,33345,33430,6,38965,2,34181,4
38948,38949,8,35275,37043,33345,33968,6,37294,33339,35884,33341
38934,33336,8,33313,33273,33275,11,6,33835,2,3,4
38907,34936,8,33290,35027,9,33712,6,38884,35025,35027,35026
38883,34936,8,33290,35027,33431,33712,6,38884,35025,35027,35026
38868,34918,8,33313,33467,33431,11,6,38869,2,3,4
38860,34557,8,33290,34752,33431,33430,6,37641,33299,34471,33301
38839,38840,8,34210,35516,33431,33423,6,38150,33416,34207,33418
38833,38834,8,33290,35207,33345,33526,6,35012,33521,34787,33523
38767,38770,8,33290,38769,33326,33526,6,37093,33299,38768,33301
38760,38501,8,33408,33966,33368,33968,6,38761,2,33365,4
38725,36521,8,33290,34662,9,33291,6,36520,33283,36494,33285
38664,38666,8,33290,34535,33289,33833,6,38665,33283,33447,33285
38659,33765,8,33276,33438,33289,33712,6,38660,2,3,4
38645,34201,8,10,34200,9,33657,6,38155,2,33730,4
38573,33518,8,33290,38575,9,33430,6,38574,33316,34024,33317
38522,35556,8,33844,33928,33309,33930,6,35555,33426,33927,33428
38504,33518,8,33290,33731,33431,33430,6,38505,2,33730,4
38486,7,8,33313,33467,9,11,6,38487,2,3,4
38422,38424,8,33408,37667,33289,33657,6,38423,33299,33395,33301
38421,33397,8,33320,33318,33268,33270,6,35922,33316,33265,33317
38382,38384,8,33904,34979,33289,38385,6,38383,33521,34979,33523
38377,38379,8,33290,38378,33326,37228,6,37110,33283,34432,33285
38336,38337,33777,33290,33497,33431,34780,6,33774,33283,33323,33285
38333,38335,8,33313,36385,33289,33863,6,38334,2,33730,4
38329,38332,8,33290,36730,33431,33526,6,38330,33521,38331,33523
38300,38302,33751,33290,33667,33326,34577,6,38301,33283,33666,33285
38252,38254,8,33290,37824,34576,38255,6,38253,33316,37824,33317
38200,33691,8,33290,35132,9,33430,6,38201,33283,33447,33285
38189,33594,35217,35218,35215,9,33595,6,38190,33339,35215,33341
38187,33336,8,33269,33279,33275,11,6,38188,2,3,4
38185,7,8,33455,33453,33289,11,6,38186,2,3,4
38119,33691,8,33290,38121,33289,33430,6,38120,2,34181,4
38083,34560,33777,33290,33396,9,33430,6,34559,33299,33395,33301
38071,34067,8,33296,33273,33275,11,6,35304,2,3,4
38058,35556,8,33844,33928,33309,33930,6,35555,33426,33927,33428
38012,38014,8,33313,33769,33326,33347,6,38013,2,33768,4
38002,33413,8,33408,33406,33309,33370,6,34001,2,33365,4
37954,34246,8,33313,33438,33289,33403,6,36046,2,3,4
37932,33518,8,33388,35625,9,33430,6,37933,33316,34256,33317
37929,33518,8,33904,34016,33289,33430,6,37930,2,33730,4
37910,37912,8,33290,35314,33345,33526,6,37911,33521,35314,33523
37902,37904,8,33844,33854,33326,33362,6,37903,33426,33853,33428
37901,33518,8,33422,34408,9,33430,6,35987,33283,33323,33285
37887,33518,8,33290,34752,9,33430,6,37888,33299,34471,33301
37874,36473,8,33369,33366,33289,33370,6,37875,2,33365,4
37850,37851,8,33290,35018,33431,33347,6,35016,33347,35017,33502
37823,37825,8,33290,37824,37826,37827,6,36568,33316,37824,33317
37807,7,8,10,5,33289,11,6,37808,2,3,4
37765,37767,8,33290,34012,33345,33526,6,37766,33521,34012,33523
37710,37712,8,33290,33517,33326,33430,6,37711,33357,33458,33359
37698,37699,8,33290,33812,33431,33430,6,36346,33299,33601,33301
37694,37592,8,33408,33366,33289,33370,6,37695,2,33365,4
37583,33677,8,33290,34041,33289,33678,6,33786,33426,33675,33428
37513,35375,8,33290,34251,9,33450,6,37514,2,33730,4
37504,33518,8,33290,33840,9,33430,6,36888,33299,33395,33301
37501,37503,8,33290,33667,33326,33461,6,37502,33283,33666,33285
37455,37456,8,33290,34025,9,33430,6,34023,33316,34024,33317
37439,37441,8,33290,36964,9,33291,6,37440,33283,36963,33285
37376,36850,8,33290,33593,33431,33461,6,36230,33416,33529,33418
37348,37350,8,33408,33366,33309,33370,6,37349,2,33365,4
37282,37284,8,33290,33549,33431,33526,6,37283,33521,34787,33523
37281,34219,33538,33290,33536,33431,33291,6,33535,33283,33284,33285
37260,33518,8,33290,34182,9,33430,6,37261,2,34181,4
37251,36214,8,33290,33360,9,33423,6,37252,33357,33358,33359
37219,33518,8,33290,34251,33289,33430,6,34387,2,33730,4
37200,33336,8,33313,33307,33275,11,6,37201,2,3,4
37165,33518,8,33290,34251,33431,33430,6,37166,2,33730,4
37148,37150,8,33290,34047,33345,34046,6,37149,34046,34047,34048
37106,37107,8,33290,33549,9,33526,6,33548,33521,34787,33523
37098,33336,8,33313,33279,33275,11,6,34782,2,3,4
37084,37086,8,33290,35454,9,33461,6,37085,33426,35335,33428
37044,37045,8,33290,34985,9,33403,6,34079,33521,33544,33523
36948,36949,8,33290,34483,33345,33430,6,35788,33283,34411,33285
36913,36915,8,33290,34956,9,33604,6,36914,33416,33476,33418
36875,36877,8,33290,35926,33431,33430,6,36876,33339,34566,33341
36796,36798,8,33290,35551,9,33291,6,36797,33283,33584,33285
36793,35162,8,33408,33366,9,33370,6,36794,2,33365,4
36775,33518,35217,35218,35215,33289,33430,6,36776,33339,35215,33341
36663,33518,8,33290,33517,9,33430,6,35096,33357,33458,33359
36640,33478,8,33290,36641,33431,33430,6,34431,33283,34432,33285
36618,33518,8,33290,34752,33289,33430,6,36619,33299,34471,33301
36604,36606,8,33904,33902,33431,33430,6,36605,2,33730,4
36579,33478,8,33904,33902,9,33430,6,36580,2,33730,4
36567,36569,36570,33290,35027,34576,34577,6,36568,35025,35027,35026
36545,36548,8,33290,36547,9,33347,6,36546,33347,34597,33502
36537,36539,8,33290,33497,9,34780,6,36538,33283,33323,33285
36534,36535,8,33290,35916,9,33430,6,35915,33316,33385,33317
36531,36533,8,33290,35516,9,33291,6,36532,33416,33529,33418
36528,36530,8,33313,33438,33309,11,6,36529,2,3,4
36503,36506,8,33290,36505,9,34569,6,36504,33416,33689,33418
36501,33947,8,33290,36015,9,33430,6,36502,33283,35543,33285
36459,36461,33584,33290,35551,33345,34577,6,36460,33283,33584,33285
36446,7,8,33313,33467,9,11,6,36447,2,3,4
36389,34799,8,33290,34752,9,33430,6,34798,33299,34471,33301
36367,36370,8,33290,36369,9,33930,6,36368,33426,33427,33428
36360,34246,8,33296,33375,33289,33403,6,35714,2,3,4
36322,34004,34005,33408,33966,33309,33968,6,34028,2,33365,4
36315,34141,8,33290,33545,33268,33270,6,33680,33521,33544,33523
36282,34496,8,33290,35398,33431,33430,6,36283,33426,33675,33428
36242,34496,8,33290,34280,33431,33430,6,35203,33416,34279,33418
36233,33677,8,33290,33787,33289,33678,6,36234,33426,33675,33428
36229,36231,8,33290,33593,33326,33430,6,36230,33416,33529,33418
36200,33933,8,33369,33366,33309,33370,6,33932,2,33365,4
36179,36181,8,33290,33286,33289,33291,6,36180,33283,33284,33285
36148,36152,8,33290,36151,33289,33291,6,36149,33283,36150,33285
36094,33478,8,33290,34025,33431,33430,6,36095,33316,34024,33317
36075,36077,8,10,33438,33309,11,6,36076,2,3,4
36064,7,8,33296,33294,33289,11,6,33943,2,3,4
36053,33518,8,33290,35600,9,33430,6,36054,33283,34432,33285
36049,36051,8,33290,33524,34576,36052,6,36050,33521,33522,33523
36043,33518,8,33290,33812,9,33430,6,36044,33299,33601,33301
36035,33518,33344,33346,33598,33431,33430,6,36036,33339,33895,33341
36018,36020,8,33290,34891,9,33905,6,36019,33299,33790,33301
36002,36004,8,34210,33366,33289,33370,6,36003,33416,34207,33418
35995,35997,8,33269,33266,33345,11,6,35996,2,3,4
35960,33518,8,33290,35963,9,33430,6,35961,33416,35962,33418
35950,33518,8,33290,34251,33289,33430,6,34387,2,33730,4
35914,35917,8,33290,35916,33431,33430,6,35915,33316,33385,33317
35901,33333,8,33290,33545,33268,33270,6,35902,33521,33544,33523
35889,33336,8,33313,33307,33275,11,6,34839,2,3,4
35787,35789,8,33290,35571,33326,33461,6,35788,33283,35570,33285
35785,35556,8,33844,33928,33309,33930,6,35786,33426,33927,33428
35770,35772,8,33408,33366,33289,33370,6,35771,2,33365,4
35696,33518,8,33290,33798,9,33430,6,35697,33283,33447,33285
35667,33531,8,33290,33866,33326,33430,6,35668,33299,33866,33301
35657,35660,8,33290,35159,9,33526,6,35658,33521,35659,33523
35654,35656,8,33290,33549,33309,33526,6,35655,33521,34787,33523
35640,35642,33344,33346,33342,33431,33347,6,35641,33339,33340,33341
35634,33518,8,33290,33866,33431,33430,6,35635,33299,33866,33301
35554,35556,8,33844,33928,33309,33930,6,35555,33426,33927,33428
35549,35552,34383,33290,35551,9,33291,6,35550,33283,33584,33285
35514,35517,8,33290,35516,33326,33461,6,35515,33416,33529,33418
35461,35464,8,33290,35463,33345,33461,6,35462,33299,34471,33301
35429,35430,8,33408,33366,33309,33370,6,33481,2,33365,4
35297,33336,8,33313,33279,33275,11,6,35081,2,3,4
35262,33660,8,33269,33438,33309,11,6,33659,2,3,4
35255,33308,8,33296,33307,33309,11,6,35256,2,3,4
35181,33489,8,33296,33279,33275,11,6,35182,2,3,4
35163,35165,33344,33346,35027,33431,33526,6,35164,33339,33895,33341
35160,35162,8,33408,33366,33289,33370,6,35161,2,33365,4
35141,35144,8,33290,35143,33431,33863,6,35142,33316,33385,33317
35118,35120,8,33313,34200,9,33657,6,35119,2,33730,4
35077,35079,8,33904,33870,9,33291,6,35078,2,3,4
34948,33518,8,33290,33936,9,33430,6,33935,33283,33447,33285
34915,34918,8,33296,34917,33431,11,6,34916,2,3,4
34859,34863,8,33290,34862,33431,33526,6,34860,33521,34861,33523
34854,34858,8,33290,34857,9,34539,6,34855,33521,34856,33523
34744,34745,8,33313,33438,33289,33403,6,33463,2,3,4
34733,33308,8,33296,33307,33309,11,6,34679,2,3,4
34671,34674,8,33408,34673,33309,33370,6,34672,33316,34256,33317
34669,34670,8,33369,33406,33309,33370,6,34428,2,33365,4
34608,34612,8,33904,34611,34576,34613,6,34609,2,34610,4
34570,34574,34575,33290,34573,34576,34577,6,34571,33283,34572,33285
34550,34552,8,33313,34535,33289,34553,6,34551,33283,33447,33285
34469,34473,8,34474,34472,33326,33461,6,34470,33299,34471,33301
34409,34413,8,33290,34412,33326,33291,6,34410,33283,34411,33285
34386,33518,8,33290,34251,9,33430,6,34387,2,33730,4
34368,33336,8,33269,33307,33275,11,6,34369,2,3,4
34316,33677,33777,33290,33676,33289,33678,6,33674,33426,33675,33428
34259,34261,8,33313,33438,33275,11,6,34260,2,3,4
34217,34219,8,33290,33775,33431,33291,6,34218,33283,33323,33285
34132,33691,8,33290,34134,33289,33430,6,34133,33416,33476,33418
34105,33430,8,33290,33517,9,33430,6,34106,33357,33458,33359
34085,33413,8,33408,33406,33309,33370,6,34001,2,33365,4
34061,34064,8,33904,34063,33431,33430,6,34062,2,33365,4
33997,33518,8,33290,33999,9,33430,6,33998,33426,33427,33428
33994,33996,8,33313,33438,33289,33712,6,33995,2,3,4
33989,33991,33751,33290,33667,9,33291,6,33990,33283,33666,33285
33986,33988,8,33290,33798,9,33430,6,33987,33283,33447,33285
33949,33951,8,33313,33312,33268,33270,6,33950,2,33265,4
33934,33691,8,33290,33936,9,33430,6,33935,33283,33447,33285
33925,33929,8,33844,33928,33309,33930,6,33926,33426,33927,33428
33859,33862,8,33290,33861,9,33863,6,33860,33299,33395,33301
33826,33829,8,33422,33828,33345,33430,6,33827,33416,33689,33418
33815,33817,8,33313,33438,33309,11,6,33816,2,3,4
33796,33799,8,33290,33798,33431,33430,6,33797,33283,33447,33285
33785,33677,8,33290,33787,33289,33678,6,33786,33426,33675,33428
33773,33776,33777,33290,33775,33431,33291,6,33774,33283,33323,33285
33763,33765,8,33313,33438,33289,33712,6,33764,2,3,4
33758,33760,8,33455,33453,33345,11,6,33759,2,3,4
33728,33518,8,33290,33731,9,33430,6,33729,2,33730,4
33719,33720,8,33290,33676,33289,33678,6,33674,33426,33675,33428
33692,33694,8,33313,33438,33309,11,6,33693,2,3,4
33664,33668,8,33290,33667,33431,33461,6,33665,33283,33666,33285
33658,33660,8,33269,33438,33309,11,6,33659,2,3,4
33654,33656,8,33320,33386,33289,33657,6,33655,33316,33385,33317
33623,33627,8,33290,33626,33289,33628,6,33624,33521,33625,33523
33483,33486,8,33276,33485,33431,11,6,33484,2,3,4
33474,33478,8,33290,33477,33431,33430,6,33475,33416,33476,33418
33414,33420,33421,33422,33419,9,33423,6,33415,33416,33417,33418
33400,33402,8,33290,33386,33309,33403,6,33401,33316,33385,33317
33321,33325,8,33290,33324,33326,33291,6,33322,33283,33323,33285
