LOGIN,ACTION,TARGET_NAME,PERSON_BUSINESS_TITLE,PERSON_BUSINESS_TITLE_DETAIL,PERSON_COMPANY,PERSON_DEPTNAME,PERSON_JOB_CODE,PERSON_JOB_FAMILY,PERSON_LOCATION,PERSON_MGR_ID,PERSON_ROLLUP_1,PERSON_ROLLUP_2,PERSON_ROLLUP_3,REQUEST_DATE
41793,add_access,8625,38335,8,33269,36385,33289,33863,6,38334,2,33730,4,2010-07-29 08:34:25
52070,add_access,11316,48351,8,33269,33266,33431,33678,6,36287,2,3,4,2008-09-03 17:11:08
53871,remove_access,8453,45383,8,33269,33266,33326,11,6,39914,2,3,4,2010-04-08 08:34:46
38071,add_access,8908,34067,8,33296,33273,33275,11,6,35304,2,3,4,2010-03-17 19:14:08
59674,add_access,6435,33336,8,33276,33307,33275,11,6,34321,2,3,4,2010-03-11 22:31:35
48160,remove_access,9771,38179,8,33313,33279,33275,11,6,34298,2,3,4,2008-11-22 04:52:32
44576,remove_access,8100,42910,8,33369,33366,33289,33370,6,44577,2,33365,4,2010-04-19 10:41:01
47859,add_access,3542,47860,8,33313,35629,33326,33389,6,36572,2,3,4,2009-07-21 08:29:07
39599,add_access,10119,33518,8,33290,33731,33431,33430,6,39600,2,33730,4,2009-11-19 11:29:35
39869,add_access,7714,33336,8,33313,33279,33275,11,6,34763,2,3,4,2010-03-25 10:34:50
68729,remove_access,9811,41084,8,35275,37043,33326,33423,6,37294,33339,35884,33341,2010-03-22 15:30:29
69724,add_access,8762,53565,8,33290,40460,33431,34539,6,68846,33299,36226,33301,2010-06-16 08:22:54
61338,add_access,10315,51436,8,33904,34016,33326,33604,6,34015,2,33730,4,2008-11-20 09:22:06
76175,add_access,10734,33531,8,33290,37995,33326,33430,6,48238,33357,37994,33359,2008-12-01 09:26:24
47749,add_access,10821,33691,8,33290,33517,9,33430,6,34108,33357,33458,33359,2010-04-07 10:06:47
43457,add_access,7015,37592,8,33408,36903,33289,33370,6,35451,2,33365,4,2008-10-22 15:29:34
59680,add_access,11296,33336,8,33276,33307,33275,11,6,34285,2,3,4,2009-12-04 13:17:16
71832,remove_access,9447,71833,8,33617,33615,33431,33618,6,38590,33416,33614,33418,2009-07-07 14:39:42
51326,add_access,8871,36292,8,33290,34163,33431,33423,6,36291,33357,33458,33359,2010-08-25 16:13:26
36049,add_access,4025,36051,8,33290,33524,34576,36052,6,36050,33521,33522,33523,2008-07-29 09:03:58
55314,add_access,8893,50943,36172,33290,35301,9,33930,6,50942,33416,33529,33418,2010-05-26 10:21:06
36018,add_access,9572,36020,8,33290,34891,9,33905,6,36019,33299,33790,33301,2009-07-15 09:40:17
46346,add_access,9343,33691,8,33290,33517,33289,33430,6,33516,33357,33458,33359,2010-08-30 14:53:51
46401,add_access,7015,46404,8,33290,46403,33431,33461,6,46402,33283,33885,33285,2010-05-27 13:49:08
52016,remove_access,9821,52017,8,33290,40460,33326,34539,6,50917,33299,36226,33301,2005-11-18 12:17:43
68119,add_access,10281,68120,8,33290,35159,33326,33526,6,44272,33521,35659,33523,2008-03-04 11:28:31
33414,add_access,6118,33420,33421,33422,33419,9,33423,6,33415,33416,33417,33418,2010-08-09 09:10:38
61657,add_access,9265,41560,8,33290,36928,33345,33526,6,41559,33521,36927,33523,2009-04-17 08:25:20
43711,add_access,11008,43713,8,33290,34573,33326,33291,6,43712,33283,34572,33285,2008-12-08 08:42:37
52315,add_access,8973,33518,8,33290,34793,33289,33430,6,42345,33299,33601,33301,2010-07-27 08:42:39
70317,add_access,9809,33336,8,33276,33279,33275,11,6,33913,2,3,4,2007-09-05 02:00:53
44138,add_access,5034,34936,8,33290,34047,9,33712,6,44139,34046,34047,34048,2009-09-14 14:08:48
52897,remove_access,8609,33518,8,33290,40207,33431,33430,6,41529,33339,35272,33341,2009-06-30 11:25:25
65065,add_access,6435,40783,8,33276,34200,33289,33657,6,35593,2,33730,4,2008-10-21 08:43:15
55902,add_access,3938,55903,8,33290,48624,34576,34613,6,34571,33283,33447,33285,2008-02-13 15:48:33
52322,add_access,2563,52323,8,33313,33769,33289,33347,6,35845,2,33768,4,2010-07-08 09:40:59
43505,add_access,9806,33336,8,33269,33279,33275,11,6,36810,2,3,4,2009-04-24 10:11:49
40925,remove_access,9333,40927,8,33290,34862,9,33526,6,40926,33521,34861,33523,2007-01-16 08:37:01
65212,add_access,2461,65213,8,33369,39443,33289,33370,6,36470,2,33365,4,2009-04-08 05:50:58
62492,remove_access,9996,33518,8,33290,34793,9,33430,6,41894,33299,33601,33301,2009-09-21 09:36:55
41001,remove_access,9800,33308,8,33296,33307,33309,11,6,34009,2,3,4,2009-09-06 04:11:25
71003,add_access,10108,71004,8,33904,42245,33326,33430,6,59164,2,33730,4,2009-08-04 14:14:19
48950,add_access,6977,48951,8,33290,33286,33431,33291,6,39481,33283,33284,33285,2010-05-19 09:28:08
66523,add_access,9180,33947,8,33290,34182,9,33430,6,44622,2,34181,4,2010-01-13 09:41:22
35514,add_access,11293,35517,8,33290,35516,33326,33461,6,35515,33416,33529,33418,2009-10-21 12:00:43
70675,add_access,10653,36940,8,33290,35835,9,33863,6,61673,33316,33385,33317,2010-01-12 12:37:15
68071,add_access,7730,41127,8,33276,38594,33326,33423,6,41126,2,3,4,2010-06-17 09:52:34
40614,add_access,4219,39726,8,33388,35491,33431,38612,6,38610,33316,34256,33317,2009-12-15 08:30:39
37694,remove_access,9674,37592,8,33408,33366,33289,33370,6,37695,2,33365,4,2009-12-23 10:22:33
43346,remove_access,11243,36978,8,33290,35108,33431,33604,6,43347,33339,34566,33341,2010-05-26 10:06:07
63142,add_access,10772,33677,8,33290,33787,33289,33678,6,38376,33426,33675,33428,2005-05-16 13:44:09
44656,add_access,10081,44657,8,33290,35600,33326,33430,6,37110,33283,34432,33285,2007-11-30 10:52:12
64412,add_access,9297,39850,33344,33346,33598,33326,33430,6,44701,33339,33895,33341,2007-06-14 09:40:50
37932,add_access,7767,33518,8,33388,35625,9,33430,6,37933,33316,34256,33317,2009-09-04 07:00:24
51630,add_access,9798,33336,8,33296,33307,33275,11,6,34074,2,3,4,2005-11-07 16:28:03
50713,add_access,7714,33308,8,33313,33279,33309,11,6,37786,2,3,4,2010-06-14 08:22:06
60573,remove_access,3671,57887,8,33269,33568,33431,33526,6,60574,2,34012,4,2009-12-17 10:40:24
76650,add_access,9411,33478,8,33290,33530,33431,33430,6,43490,33416,33529,33418,2009-10-27 08:22:49
70471,add_access,3161,35274,8,34474,39521,33289,35276,6,39520,33299,34471,33301,2008-12-01 16:52:33
33658,add_access,7939,33660,8,33269,33438,33309,11,6,33659,2,3,4,2009-12-21 14:11:24
57543,add_access,9031,33478,8,33290,33593,9,33430,6,51996,33416,33529,33418,2009-10-08 08:20:28
63993,add_access,8460,63994,8,33290,33621,9,33430,6,39185,33426,33621,33428,2010-06-21 15:49:27
40651,add_access,7978,40653,8,33290,40652,33345,33604,6,36460,33283,33584,33285,2008-11-20 23:37:18
65524,add_access,3833,65525,8,33290,35427,33431,33526,6,57222,33521,35427,33523,2010-06-22 09:27:54
60560,add_access,8876,33518,8,33290,33840,9,33430,6,46249,33299,33395,33301,2009-06-26 02:03:49
38934,add_access,9771,33336,8,33313,33273,33275,11,6,33835,2,3,4,2007-09-05 06:46:09
62535,add_access,10188,7,8,33296,33553,9,11,6,55935,2,3,4,2010-08-04 08:47:42
57686,add_access,11274,33336,8,33455,33307,33275,11,6,33909,2,3,4,2009-10-14 12:06:49
78173,remove_access,9746,78174,35217,35218,35215,33431,33863,6,43236,33339,35215,33341,2005-05-06 15:35:51
46673,add_access,4637,36431,8,33313,33568,9,33526,6,46674,2,34012,4,2010-03-18 09:03:08
69784,add_access,8762,39952,8,33290,33545,33268,33270,6,39951,33521,33544,33523,2010-01-11 13:22:24
67818,add_access,7378,67819,8,33290,35551,33431,34780,6,48048,33283,33584,33285,2008-08-14 08:35:08
52595,add_access,10188,52596,8,33269,38594,33431,11,6,52163,2,3,4,2009-12-03 21:58:11
48701,add_access,2661,48702,44965,33290,39341,33345,34577,6,34218,33283,36494,33285,2009-09-25 09:18:21
73825,add_access,10941,33308,8,33313,33307,33309,11,6,34962,2,3,4,2010-07-29 09:09:20
72723,add_access,7361,72724,8,33422,33828,33326,33430,6,46390,33416,33689,33418,2010-02-25 15:38:57
69613,add_access,11158,69614,8,33290,35374,9,37073,6,47837,33426,33675,33428,2010-03-31 17:00:22
39476,add_access,6124,35364,8,33313,33279,33309,11,6,34030,2,3,4,2009-05-22 05:55:50
49568,add_access,6899,33498,8,33290,33497,33289,33291,6,34152,33283,33323,33285,2010-03-03 09:50:33
65327,remove_access,9767,43996,8,33439,33438,33326,11,6,43995,2,3,4,2009-06-16 07:14:18
75582,add_access,7101,75583,8,33290,33350,33431,33291,6,63121,33283,33885,33285,2009-02-13 08:15:01
54534,add_access,8450,33518,8,33290,34251,9,33430,6,47328,2,33730,4,2006-12-28 11:34:14
48506,add_access,10772,35265,8,33388,34257,33289,33930,6,35264,33316,34256,33317,2007-12-28 10:30:36
62014,add_access,7787,62015,51484,33290,34381,33431,33291,6,51482,33283,33584,33285,2010-04-27 21:36:36
43108,add_access,7366,33518,8,33290,33866,9,33430,6,43109,33299,33866,33301,2010-04-19 11:19:59
49618,remove_access,10363,49619,8,33290,42721,9,33863,6,42720,33316,33385,33317,2010-02-18 08:38:34
74932,add_access,10315,64107,8,33290,33775,33431,33291,6,60744,33283,33323,33285,2009-05-07 16:15:22
37874,add_access,7033,36473,8,33369,33366,33289,33370,6,37875,2,33365,4,2009-10-27 17:03:48
75737,add_access,9809,33336,8,33276,33307,33275,11,6,35876,2,3,4,2005-11-04 17:36:42
57332,add_access,5377,37592,8,33408,33366,33289,33370,6,35161,2,33365,4,2009-08-10 09:46:02
62246,remove_access,4932,35895,8,33290,36928,33431,33526,6,62247,33521,36927,33523,2010-05-18 13:34:29
57075,remove_access,6677,57076,8,33388,34900,33326,38385,6,44717,33316,34256,33317,2010-06-15 08:41:23
57911,add_access,6678,57913,8,33290,33602,33326,33430,6,57912,33299,33601,33301,2008-06-30 13:29:40
42260,add_access,3210,36431,8,33290,36928,9,33526,6,42261,33521,36927,33523,2009-12-18 15:35:09
74982,add_access,3163,74983,8,33290,34182,9,33430,6,40859,2,34181,4,2009-06-04 16:12:35
62951,add_access,3174,62952,8,33290,34319,33431,33526,6,36187,33521,35013,33523,2010-01-22 09:58:11
63809,add_access,4986,33518,8,33290,35571,9,33430,6,40930,33283,35570,33285,2009-12-28 09:22:25
53887,add_access,10734,51907,8,33290,34535,9,34553,6,36444,33283,33447,33285,2008-11-04 10:43:46
42552,add_access,7360,35402,33421,33422,33828,33289,34569,6,42553,33416,33689,33418,2010-05-18 09:41:39
49614,add_access,8824,40783,8,33313,34200,33289,33657,6,42144,2,33730,4,2009-12-09 17:35:42
64086,add_access,8780,36877,8,33290,35398,33431,33430,6,35397,33426,33675,33428,2008-12-05 16:46:52
50077,add_access,10599,33518,8,33290,35374,9,33430,6,36246,33426,33675,33428,2007-06-14 18:34:56
39714,add_access,9828,34067,8,10,33279,33275,11,6,36154,2,3,4,2006-07-26 15:01:12
72812,add_access,9656,49482,8,33904,33366,33289,33370,6,35694,2,33365,4,2006-04-28 17:39:55
48607,add_access,3200,34936,8,33290,34063,33289,33712,6,48608,2,33365,4,2009-06-29 11:01:53
61279,remove_access,64,61280,8,33290,34956,33431,33430,6,36781,33416,33476,33418,2006-02-16 14:03:52
75537,remove_access,9959,33616,8,33290,35463,9,33461,6,49123,33299,34471,33301,2005-08-16 18:39:53
57883,remove_access,9674,43335,8,33844,36556,33309,33930,6,36006,33426,33927,33428,2009-12-23 10:19:35
58153,add_access,9455,58155,8,33290,33477,33431,35276,6,58154,33416,33476,33418,2009-09-21 15:32:41
56119,remove_access,7008,33518,8,33290,34483,9,33430,6,34482,33283,34411,33285,2010-05-18 15:17:54
71727,add_access,10519,35402,8,33422,33828,9,33430,6,46390,33416,33689,33418,2009-03-27 15:11:31
36315,add_access,6167,34141,8,33290,33545,33268,33270,6,33680,33521,33544,33523,2010-04-12 09:42:46
55687,add_access,4051,39172,8,33904,34063,9,33423,6,40225,2,33365,4,2010-03-17 08:29:56
42120,add_access,4678,34936,8,33290,34573,9,33712,6,42121,33283,34572,33285,2009-12-16 08:49:22
52941,add_access,8370,52942,8,33290,35228,33431,33461,6,50709,33283,35227,33285,2007-11-29 09:01:35
48042,add_access,6466,39952,8,33290,33545,33268,33270,6,39951,33521,33544,33523,2010-06-04 11:09:01
71218,add_access,7780,55863,33751,33290,33667,33431,33291,6,39095,33283,33666,33285,2008-06-04 14:27:22
66575,add_access,11317,40144,8,33313,33467,33326,11,6,35245,2,3,4,2006-11-04 06:56:58
61114,add_access,9426,33518,8,33290,35600,9,33430,6,61115,33283,34432,33285,2008-02-18 15:18:21
70109,add_access,7101,44503,8,33290,33448,33326,33430,6,39451,33283,33447,33285,2009-02-13 08:15:02
71589,remove_access,9117,33770,8,33290,33769,33289,33347,6,33767,2,33768,4,2010-05-20 12:53:28
42882,add_access,3163,42884,8,33313,33438,33289,33526,6,42883,2,3,4,2010-05-24 08:50:55
73800,add_access,8453,43554,8,33269,33266,33326,11,6,35854,2,3,4,2009-02-12 09:46:19
53517,add_access,3125,36929,8,33290,36928,33431,33526,6,49686,33521,36927,33523,2009-10-05 21:27:39
77659,add_access,10955,7,8,33455,33453,9,11,6,52738,2,3,4,2010-05-06 08:48:48
44426,remove_access,64,44427,8,33290,33302,33431,34851,6,41181,33299,33300,33301,2005-07-06 14:51:11
59822,add_access,7381,33518,8,33290,36487,9,33430,6,50844,33416,33476,33418,2006-12-28 11:37:03
36035,add_access,11106,33518,33344,33346,33598,33431,33430,6,36036,33339,33895,33341,2007-09-17 10:47:45
38767,remove_access,9828,38770,8,33290,38769,33326,33526,6,37093,33299,38768,33301,2006-10-17 04:09:50
56465,add_access,7489,33518,8,33290,35926,9,33430,6,44229,33339,34566,33341,2010-06-21 11:02:42
73712,remove_access,9334,73713,8,33290,34319,33326,33526,6,35012,33521,35013,33523,2007-06-25 15:59:46
58153,add_access,2916,58155,8,33290,33477,33431,35276,6,58154,33416,33476,33418,2008-07-01 16:03:50
49209,remove_access,7654,49210,8,33313,34200,9,33657,6,42144,2,33730,4,2009-10-07 10:57:54
35429,remove_access,5373,35430,8,33408,33366,33309,33370,6,33481,2,33365,4,2010-02-16 16:52:48
69931,add_access,9556,33691,8,33290,35398,9,33430,6,52950,33426,33675,33428,2008-08-07 08:25:50
49600,add_access,6895,49602,8,33904,35336,9,38385,6,49601,33426,35335,33428,2007-12-12 23:40:30
64807,add_access,6976,64808,8,33290,33775,33431,33291,6,43315,33283,33323,33285,2010-02-05 15:07:16
36579,add_access,10621,33478,8,33904,33902,9,33430,6,36580,2,33730,4,2007-06-14 11:07:51
54745,remove_access,8999,34557,8,33290,37709,33431,33430,6,40900,33283,33447,33285,2006-09-25 16:50:16
35640,add_access,2314,35642,33344,33346,33342,33431,33347,6,35641,33339,33340,33341,2008-12-22 09:32:36
47715,add_access,10569,33518,8,33290,35916,9,33430,6,43785,33316,33385,33317,2010-01-18 12:24:58
63886,add_access,866,40423,8,33290,33386,33289,33450,6,40422,33316,33385,33317,2008-07-15 08:40:20
35770,add_access,9667,35772,8,33408,33366,33289,33370,6,35771,2,33365,4,2008-07-09 11:08:37
69116,add_access,10188,7,8,33313,39297,9,11,6,52980,2,3,4,2010-02-26 08:43:24
63596,add_access,4180,33336,8,33455,33307,33275,11,6,33909,2,3,4,2010-01-13 08:34:01
58993,add_access,11110,58994,8,33290,35454,9,33430,6,41062,33426,35335,33428,2009-04-16 08:42:17
64381,add_access,9771,33336,8,33313,33273,33275,11,6,34600,2,3,4,2007-01-17 06:20:26
41440,add_access,8593,41442,8,33290,33866,33326,33430,6,41441,33299,33866,33301,2006-11-16 08:48:48
52106,add_access,6435,7,8,33455,33453,9,11,6,52107,2,3,4,2008-02-11 17:42:15
75962,add_access,9771,38248,8,33313,33279,33309,11,6,34116,2,3,4,2005-11-07 16:18:57
48405,remove_access,10890,33518,8,33290,35132,33431,33430,6,35131,33283,33447,33285,2010-01-25 11:57:14
59519,add_access,3287,58491,8,33269,33769,33326,33347,6,34646,2,33768,4,2010-05-10 13:07:08
57318,add_access,11077,40783,8,10,34200,33289,33657,6,38155,2,33730,4,2010-07-19 13:49:29
36875,remove_access,9461,36877,8,33290,35926,33431,33430,6,36876,33339,34566,33341,2010-03-29 11:05:04
55582,remove_access,9795,55583,8,33290,36239,33326,38385,6,52849,33316,33385,33317,2006-08-24 02:07:40
57842,add_access,10004,47169,8,33290,33517,33431,33430,6,36991,33357,33458,33359,2010-06-24 09:42:12
51626,add_access,11062,33677,8,33290,34041,33309,33678,6,37858,33426,33675,33428,2010-07-08 09:49:20
56736,add_access,9125,34743,8,33296,33375,33268,33270,6,38436,2,33265,4,2009-08-10 10:05:51
65026,add_access,10132,33518,8,33290,34251,9,33430,6,47339,2,33730,4,2009-10-08 23:31:03
43375,add_access,4968,43377,8,33290,35207,33289,33526,6,43376,33521,34787,33523,2010-06-28 16:25:09
72540,add_access,3938,72542,8,33290,33936,33345,33430,6,72541,33283,33447,33285,2009-09-24 15:56:56
72168,add_access,10283,72169,8,33290,33501,9,33712,6,45835,33347,33501,33502,2009-07-20 09:27:25
63819,add_access,8061,33413,8,33408,33406,33309,33370,6,36514,2,33365,4,2010-08-31 08:32:54
49562,add_access,6891,49563,8,38785,38783,33326,33461,6,38782,33283,33584,33285,2009-07-03 02:54:03
61041,add_access,2241,39850,33344,33346,33598,33326,33430,6,38577,33339,33895,33341,2009-10-21 08:49:50
62353,remove_access,7587,33862,8,33290,39584,33431,33863,6,39957,33316,33385,33317,2009-01-26 13:41:40
56231,add_access,7303,40395,8,33290,34752,33431,33430,6,38514,33299,34471,33301,2009-03-05 15:25:45
75541,add_access,7489,75542,8,33290,34483,33431,33461,6,39314,33283,34411,33285,2007-06-18 10:53:05
63273,add_access,4045,37592,8,33408,33966,33289,33370,6,34028,2,33365,4,2009-04-07 08:37:58
56095,remove_access,2063,52153,8,33290,35398,33326,33430,6,35397,33426,33675,33428,2006-06-21 12:24:10
38058,add_access,8793,35556,8,33844,33928,33309,33930,6,35555,33426,33927,33428,2009-11-11 06:17:51
57075,add_access,4932,57076,8,33388,34900,33326,38385,6,44717,33316,34256,33317,2010-01-04 09:35:08
51094,add_access,7190,51095,8,33290,36667,9,35276,6,49649,33339,34566,33341,2008-02-25 09:30:08
69241,add_access,7247,33518,8,33290,44155,9,33430,6,48514,33283,33447,33285,2009-04-27 10:50:35
41278,remove_access,10902,33518,8,33904,34535,9,33430,6,38665,33283,33447,33285,2008-03-03 03:59:13
56270,add_access,9343,56271,8,33290,36015,33431,34569,6,55749,33283,35543,33285,2010-08-03 22:09:02
69409,add_access,7630,33449,8,33290,33448,33289,33450,6,33446,33283,33447,33285,2006-12-28 13:32:56
42328,add_access,7009,42330,35227,33290,35228,33289,33291,6,42329,33283,35227,33285,2009-11-03 11:43:22
63003,add_access,7767,46481,8,33388,34556,33326,33430,6,34555,33316,34024,33317,2010-04-06 08:40:25
35787,add_access,10902,35789,8,33290,35571,33326,33461,6,35788,33283,35570,33285,2009-11-17 11:43:13
62381,add_access,4610,43407,8,33296,33438,33309,11,6,34324,2,3,4,2010-03-03 05:52:53
72463,remove_access,9333,72464,8,33290,33549,33268,33270,6,39801,33521,33265,33523,2009-04-12 18:53:42
63476,add_access,10283,51741,8,33290,35018,33289,33347,6,49802,33347,35017,33502,2006-09-21 15:44:34
74379,remove_access,3665,52937,8,33269,33273,33309,11,6,34631,2,3,4,2010-01-04 10:55:51
57903,remove_access,10941,7,8,33296,33553,9,11,6,38895,2,3,4,2009-09-15 05:52:26
73848,remove_access,10363,33947,8,33290,33602,9,33430,6,33600,33299,33601,33301,2008-02-08 20:08:52
75257,add_access,10794,75258,8,33290,33866,33431,33604,6,35668,33299,33866,33301,2010-08-04 11:13:03
62343,add_access,3155,62344,8,33290,35159,33345,33526,6,46624,33521,35659,33523,2009-07-07 10:35:22
47873,remove_access,7186,47874,8,33290,35571,33431,33430,6,35788,33283,35570,33285,2007-01-23 15:24:54
68457,add_access,8311,68458,8,33290,38008,34576,34577,6,34571,33283,40641,33285,2008-12-08 11:10:09
73835,add_access,7489,34557,8,33290,35398,33431,33430,6,52950,33426,33675,33428,2010-04-04 15:10:39
35118,add_access,9878,35120,8,33313,34200,9,33657,6,35119,2,33730,4,2008-02-22 08:39:34
75399,add_access,10405,33518,8,33290,34251,9,33430,6,47328,2,33730,4,2010-03-02 11:37:06
73748,add_access,11275,7,8,33313,35285,9,11,6,37984,2,3,4,2009-10-14 17:30:24
46597,add_access,5551,36296,34572,33290,34573,33289,33291,6,46598,33283,34572,33285,2010-03-17 10:08:28
70852,add_access,8908,37757,8,33296,33307,33309,11,6,43102,2,3,4,2010-08-08 18:02:14
41887,remove_access,9829,41888,8,33904,34063,33326,33370,6,38534,2,33365,4,2005-05-06 00:56:22
35160,add_access,8061,35162,8,33408,33366,33289,33370,6,35161,2,33365,4,2010-06-03 10:20:14
41329,add_access,2292,40783,8,33313,34200,33289,33657,6,34796,2,33730,4,2010-02-23 08:31:25
40707,remove_access,9811,40709,8,33290,36928,33326,33526,6,40708,33521,36927,33523,2008-07-08 13:24:36
40890,add_access,9998,33622,8,33290,39171,9,33930,6,40891,33426,33927,33428,2009-04-21 11:23:18
74994,add_access,10315,74995,33777,33290,33775,33431,34780,6,34218,33283,33323,33285,2009-08-16 15:05:16
49646,add_access,6858,49647,35227,33290,35228,9,33291,6,42329,33283,35227,33285,2010-02-22 09:14:16
75920,add_access,9601,33518,8,33290,34251,9,33430,6,36580,2,33730,4,2005-07-13 07:44:51
63024,add_access,3234,63025,8,33290,34041,9,33678,6,57871,33426,33675,33428,2010-03-22 08:35:22
40890,add_access,9150,33622,8,33290,39171,9,33930,6,40891,33426,33927,33428,2008-03-04 08:23:56
75036,add_access,10125,33947,8,33290,35374,9,33430,6,37953,33426,33675,33428,2009-04-23 15:26:04
44010,add_access,9683,33518,8,33290,35920,9,33430,6,44011,2,33365,4,2008-02-21 21:47:43
74506,add_access,9729,33694,8,33313,33438,33309,11,6,47447,2,3,4,2005-11-07 16:04:46
60051,add_access,8894,53041,8,33290,36015,33431,33430,6,36502,33283,35543,33285,2009-12-16 04:55:18
